VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,01/01/2024 00:42,01/01/2024 00:59,1,1.5,1,N,166,152,1,16.3,1,0.5,0.94,0,1,19.74,0,0
2,01/01/2024 00:42,01/01/2024 01:01,4,3.93,1,N,50,236,2,21.2,1,0.5,0,0,1,26.2,2.5,0
2,01/01/2024 00:19,01/01/2024 00:28,1,1.49,1,N,114,90,1,10.7,1,0.5,1.57,0,1,17.27,2.5,0
2,01/01/2024 00:51,01/01/2024 01:30,1,3.99,1,N,113,140,1,33.1,1,0.5,5.72,0,1,43.82,2.5,0
1,01/01/2024 00:50,01/01/2024 01:06,2,1.9,1,N,249,170,2,13.5,3.5,0.5,0,0,1,18.5,2.5,0
2,01/01/2024 00:05,01/01/2024 00:19,2,3.83,1,N,88,79,1,19.1,1,0.5,5,0,1,29.1,2.5,0
2,01/01/2024 00:43,01/01/2024 01:05,1,2.82,1,N,233,144,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
2,01/01/2024 00:12,01/01/2024 00:26,2,1.26,1,N,142,162,1,13.5,1,0.5,0,0,1,18.5,2.5,0
2,01/01/2024 00:33,01/01/2024 00:45,1,2.7,1,N,161,238,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,01/01/2024 00:25,01/01/2024 00:33,1,2.67,1,N,237,74,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,01/01/2024 00:37,01/01/2024 01:03,1,4.02,1,N,41,233,1,25.4,1,0.5,6.08,0,1,36.48,2.5,0
2,01/01/2024 00:11,01/01/2024 00:20,5,1.63,1,N,246,246,1,11.4,1,0.5,4.92,0,1,21.32,2.5,0
1,01/01/2024 00:21,01/01/2024 00:41,3,1.7,1,N,43,170,2,17.7,3.5,0.5,0,0,1,22.7,2.5,0
2,01/01/2024 00:43,01/01/2024 01:18,2,6.1,1,N,90,40,1,36.6,1,0.5,12.13,6.94,1,60.67,2.5,0
2,01/01/2024 01:00,01/01/2024 01:08,4,1.43,1,N,143,238,2,10,1,0.5,0,0,1,15,2.5,0
2,01/01/2024 00:21,01/01/2024 00:27,2,1.95,1,N,79,170,1,10,1,0.5,3,0,1,18,2.5,0
2,01/01/2024 00:36,01/01/2024 00:43,2,1.61,1,N,79,170,2,10,1,0.5,0,0,1,15,2.5,0
2,01/01/2024 00:49,01/01/2024 00:56,2,1.3,1,N,79,144,1,9.3,1,0.5,1.43,0,1,15.73,2.5,0
2,01/01/2024 01:00,01/01/2024 01:26,2,5.22,1,N,79,239,1,27.5,1,0.5,6.5,0,1,39,2.5,0
2,01/01/2024 00:16,01/01/2024 00:25,1,1.39,1,N,107,148,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:39,01/01/2024 00:44,1,0.77,1,N,79,234,1,7.2,1,0.5,1,0,1,13.2,2.5,0
1,01/01/2024 00:21,01/01/2024 00:33,3,1.5,1,N,114,137,1,12.1,3.5,0.5,3.4,0,1,20.5,2.5,0
1,01/01/2024 00:41,01/01/2024 00:51,1,1.1,1,N,107,90,1,10,3.5,0.5,3,0,1,18,2.5,0
1,01/01/2024 00:56,01/01/2024 01:33,4,8.6,1,N,90,228,1,43.6,3.5,0.5,11.1,6.94,1,66.64,2.5,0
2,01/01/2024 00:10,01/01/2024 00:23,2,2.11,1,N,231,79,1,14.2,1,0.5,4.8,0,1,24,2.5,0
2,01/01/2024 00:30,01/01/2024 00:39,1,1.54,1,N,114,234,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,01/01/2024 00:56,01/01/2024 01:23,2,5.48,1,N,107,239,1,28.9,1,0.5,6.78,0,1,40.68,2.5,0
2,01/01/2024 00:23,01/01/2024 00:33,1,1.63,1,N,113,125,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,01/01/2024 00:35,01/01/2024 01:28,1,5.71,1,N,158,141,1,46.4,1,0.5,5,0,1,56.4,2.5,0
2,01/01/2024 00:17,01/01/2024 00:23,5,1.31,1,N,229,140,2,7.9,1,0.5,0,0,1,12.9,2.5,0
2,01/01/2024 00:33,01/01/2024 00:49,1,11.29,1,N,132,138,1,42.2,6,0.5,7.72,0,1,59.17,0,1.75
2,01/01/2024 00:12,01/01/2024 00:23,3,1.69,1,N,43,151,1,12.8,1,0.5,5,0,1,22.8,2.5,0
2,01/01/2024 00:28,01/01/2024 00:35,2,1.25,1,N,238,142,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:36,01/01/2024 00:41,2,1.17,1,N,142,238,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,01/01/2024 00:48,01/01/2024 01:03,2,3.92,1,N,48,75,1,19.1,1,0.5,4.82,0,1,28.92,2.5,0
2,01/01/2024 00:13,01/01/2024 00:14,1,0.43,1,N,141,141,1,4.4,1,0.5,2.82,0,1,12.22,2.5,0
2,01/01/2024 00:22,01/01/2024 00:43,1,2.73,1,N,237,238,2,19.8,1,0.5,0,0,1,24.8,2.5,0
2,01/01/2024 00:03,01/01/2024 00:08,1,0.82,1,N,164,90,2,6.5,1,0.5,0,0,1,11.5,2.5,0
2,01/01/2024 00:16,01/01/2024 00:53,1,2.64,1,N,68,229,1,30.3,1,0.5,10.59,0,1,45.89,2.5,0
2,01/01/2024 00:59,01/01/2024 01:41,2,9.45,1,N,233,188,1,47.8,1,0.5,10.56,0,1,63.36,2.5,0
1,01/01/2024 00:52,01/01/2024 01:49,1,6.3,1,N,249,166,1,49.2,3.5,0.5,10.85,0,1,65.05,2.5,0
1,01/01/2024 00:40,01/01/2024 00:57,1,1.9,1,N,161,141,2,16.3,3.5,0.5,0,0,1,21.3,2.5,0
2,01/01/2024 00:18,01/01/2024 00:39,1,2.17,1,N,161,79,1,19.1,1,0.5,4.82,0,1,28.92,2.5,0
2,01/01/2024 00:40,01/01/2024 00:49,1,1.2,1,N,79,148,1,10,1,0.5,3,0,1,18,2.5,0
2,01/01/2024 00:54,01/01/2024 01:15,1,3.22,1,N,148,229,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
1,01/01/2024 00:18,01/01/2024 00:26,2,1.4,1,N,239,236,1,9.3,3.5,0.5,4.25,0,1,18.55,2.5,0
1,01/01/2024 00:29,01/01/2024 00:32,2,1.4,1,N,263,229,1,7.9,3.5,0.5,1,0,1,13.9,2.5,0
1,01/01/2024 00:41,01/01/2024 00:44,1,0.9,1,N,263,75,1,5.8,3.5,0.5,1,0,1,11.8,2.5,0
1,01/01/2024 00:52,01/01/2024 00:58,2,0.9,1,N,75,263,1,7.2,3.5,0.5,3,0,1,15.2,2.5,0
2,01/01/2024 00:24,01/01/2024 00:37,1,1.04,1,N,229,164,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,01/01/2024 00:50,01/01/2024 00:57,1,0.78,1,N,170,137,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
1,01/01/2024 00:19,01/01/2024 00:38,0,2.6,1,N,79,170,1,17.7,3.5,0.5,4.5,0,1,27.2,2.5,0
2,01/01/2024 00:07,01/01/2024 00:16,4,1.56,1,N,234,170,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,01/01/2024 00:12,01/01/2024 00:17,3,1.45,1,N,141,75,1,8.6,1,0.5,4.08,0,1,17.68,2.5,0
2,01/01/2024 00:20,01/01/2024 00:25,2,1.14,1,N,75,75,2,7.9,1,0.5,0,0,1,10.4,0,0
2,01/01/2024 00:30,01/01/2024 00:37,2,1.48,1,N,43,237,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:43,01/01/2024 00:56,4,2.5,1,N,237,238,2,14.9,1,0.5,0,0,1,19.9,2.5,0
1,01/01/2024 00:52,01/01/2024 01:10,4,2.2,1,N,79,233,1,17,3.5,0.5,2,0,1,24,2.5,0
2,01/01/2024 00:34,01/01/2024 00:43,2,0.96,1,N,234,186,2,10,1,0.5,0,0,1,15,2.5,0
2,01/01/2024 00:52,01/01/2024 01:11,1,2.87,1,N,186,4,1,19.8,1,0.5,1.2,0,1,26,2.5,0
1,01/01/2024 00:15,01/01/2024 00:44,1,4.2,1,N,148,263,1,27.5,3.5,0.5,3.2,0,1,35.7,2.5,0
1,01/01/2024 00:45,01/01/2024 00:50,1,0.9,1,N,263,264,4,7.2,3.5,0.5,0,0,1,12.2,2.5,0
1,01/01/2024 00:55,01/01/2024 01:28,1,5,1,N,263,90,1,31,3.5,0.5,0.1,0,1,36.1,2.5,0
2,01/01/2024 00:23,01/01/2024 00:43,2,2.16,1,N,68,170,2,18.4,1,0.5,0,0,1,23.4,2.5,0
2,01/01/2024 00:50,01/01/2024 01:16,3,8.28,1,N,170,49,1,36.6,1,0.5,10.4,0,1,52,2.5,0
2,01/01/2024 00:09,01/01/2024 00:28,1,4.35,1,N,107,255,1,22.6,1,0.5,6.91,6.94,1,41.45,2.5,0
2,01/01/2024 00:40,01/01/2024 00:53,1,2.4,1,N,148,90,2,14.9,1,0.5,0,0,1,19.9,2.5,0
2,01/01/2024 00:08,01/01/2024 00:22,1,1.86,1,N,231,79,1,14.2,1,0.5,3.84,0,1,23.04,2.5,0
2,01/01/2024 00:26,01/01/2024 00:38,1,1.64,1,N,79,211,1,12.8,1,0.5,1.5,0,1,19.3,2.5,0
2,01/01/2024 00:41,01/01/2024 00:47,1,1.18,1,N,211,231,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,01/01/2024 00:49,01/01/2024 01:27,1,4.23,1,N,231,48,2,34.5,1,0.5,0,0,1,39.5,2.5,0
2,01/01/2024 00:44,01/01/2024 01:21,1,17.97,2,N,132,79,1,70,0,0.5,16.19,6.94,1,97.13,2.5,0
2,01/01/2024 00:36,01/01/2024 00:47,1,1.34,1,N,249,79,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,01/01/2024 00:50,01/01/2024 01:00,4,1.79,1,N,79,158,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,01/01/2024 00:53,01/01/2024 01:03,2,0.99,1,N,170,237,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,01/01/2024 00:24,01/01/2024 01:10,1,8.74,1,N,90,225,4,-47.8,-1,-0.5,0,0,-1,-52.8,-2.5,0
2,01/01/2024 00:24,01/01/2024 01:10,1,8.74,1,N,90,225,4,47.8,1,0.5,0,0,1,52.8,2.5,0
2,01/01/2024 00:40,01/01/2024 01:22,1,4.43,1,N,158,237,1,35.9,1,0.5,8.18,0,1,49.08,2.5,0
2,01/01/2024 00:27,01/01/2024 00:39,3,1.5,1,N,142,237,1,12.1,1,0.5,2,0,1,19.1,2.5,0
2,01/01/2024 00:46,01/01/2024 01:00,2,1.36,1,N,237,48,1,13.5,1,0.5,2.78,0,1,21.28,2.5,0
2,01/01/2024 00:19,01/01/2024 00:28,1,0.98,1,N,113,170,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:40,01/01/2024 00:46,1,0.71,1,N,114,211,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,01/01/2024 00:48,01/01/2024 00:55,1,1.78,1,N,211,90,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,01/01/2024 00:17,01/01/2024 00:33,2,1.97,1,N,142,141,1,16.3,1,0.5,0.1,0,1,21.4,2.5,0
2,01/01/2024 00:35,01/01/2024 00:51,3,2.25,1,N,141,143,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,01/01/2024 00:55,01/01/2024 01:13,3,4.01,1,N,142,42,1,20.5,1,0.5,6.38,0,1,31.88,2.5,0
2,01/01/2024 00:23,01/01/2024 00:42,1,0.36,1,N,163,161,1,15.6,1,0.5,0,0,1,20.6,2.5,0
2,01/01/2024 00:45,01/01/2024 00:55,1,0.7,1,N,161,229,1,10,1,0.5,3,0,1,18,2.5,0
2,01/01/2024 00:57,01/01/2024 01:02,1,0.86,1,N,229,140,1,7.2,1,0.5,0,0,1,12.2,2.5,0
2,01/01/2024 00:32,01/01/2024 00:48,1,2.78,1,N,236,48,1,17,1,0.5,1,0,1,23,2.5,0
2,01/01/2024 00:49,01/01/2024 01:07,1,1.85,1,N,48,234,1,16.3,1,0.5,0.01,0,1,21.31,2.5,0
2,01/01/2024 00:59,01/01/2024 01:22,1,3.6,1,N,4,229,1,23.3,1,0.5,7.08,0,1,35.38,2.5,0
1,01/01/2024 00:21,01/01/2024 00:29,1,1.6,1,N,43,263,1,10.7,3.5,0.5,3.1,0,1,18.8,2.5,0
1,01/01/2024 00:47,01/01/2024 01:03,2,2.5,1,N,238,50,2,16.3,3.5,0.5,0,0,1,21.3,2.5,0
2,01/01/2024 00:22,01/01/2024 00:36,2,4.09,1,N,224,236,2,19.1,1,0.5,0,0,1,24.1,2.5,0
2,01/01/2024 00:51,01/01/2024 01:02,2,0.86,1,N,43,161,2,10,1,0.5,0,0,1,15,2.5,0
1,01/01/2024 00:09,01/01/2024 00:25,2,1.7,1,N,144,148,1,14.2,3.5,0.5,3.8,0,1,23,2.5,0
2,01/01/2024 00:27,01/01/2024 00:35,1,1.66,1,N,237,239,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,01/01/2024 00:40,01/01/2024 00:47,2,0.98,1,N,43,239,2,8.6,1,0.5,0,0,1,13.6,2.5,0
2,01/01/2024 00:49,01/01/2024 01:02,2,3.27,1,N,239,74,1,16.3,1,0.5,4.26,0,1,25.56,2.5,0
2,01/01/2024 00:17,01/01/2024 00:25,2,0.76,1,N,234,170,1,8.6,1,0.5,2.04,0,1,15.64,2.5,0
2,01/01/2024 00:36,01/01/2024 01:07,2,5.02,1,N,107,238,1,30.3,1,0.5,5.3,0,1,40.6,2.5,0
2,01/01/2024 00:28,01/01/2024 00:29,4,0,5,N,265,265,1,180,0,0,36.2,0,1,217.2,0,0
2,01/01/2024 00:19,01/01/2024 00:35,2,3.42,1,N,164,262,1,18.4,1,0.5,7.02,0,1,30.42,2.5,0
2,01/01/2024 00:37,01/01/2024 00:49,1,2.93,1,N,262,142,1,15.6,1,0.5,0,0,1,20.6,2.5,0
2,01/01/2024 00:51,01/01/2024 00:56,3,0.91,1,N,142,239,2,7.2,1,0.5,0,0,1,12.2,2.5,0
2,01/01/2024 00:18,01/01/2024 00:25,1,1.19,1,N,79,231,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:47,01/01/2024 01:05,2,4.88,1,N,79,33,1,23.3,1,0.5,4.24,0,1,32.54,2.5,0
1,01/01/2024 00:23,01/01/2024 00:38,3,2,1,N,48,237,1,14.9,3.5,0.5,2.59,0,1,22.49,2.5,0
1,01/01/2024 00:43,01/01/2024 01:15,1,4.9,1,N,237,249,1,31,3.5,0.5,7.2,0,1,43.2,2.5,0
2,01/01/2024 00:29,01/01/2024 00:41,1,2.05,1,N,114,261,1,13.5,1,0.5,10,0,1,28.5,2.5,0
2,01/01/2024 00:43,01/01/2024 01:17,1,7.61,1,N,261,262,1,39.4,1,0.5,8.88,0,1,53.28,2.5,0
2,01/01/2024 00:07,01/01/2024 00:16,1,0.64,1,N,170,161,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:36,01/01/2024 00:50,1,1.23,1,N,164,233,1,12.8,1,0.5,1.78,0,1,19.58,2.5,0
2,01/01/2024 00:05,01/01/2024 00:13,2,1.11,1,N,234,79,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,01/01/2024 00:19,01/01/2024 00:38,4,1.07,1,N,234,164,2,15.6,1,0.5,0,0,1,20.6,2.5,0
2,01/01/2024 00:02,01/01/2024 00:10,1,0.72,1,N,170,234,1,8.6,1,0.5,0,0,1,13.6,2.5,0
2,01/01/2024 00:16,01/01/2024 00:52,1,1.73,1,N,186,48,1,28.9,1,0.5,6.78,0,1,40.68,2.5,0
2,01/01/2024 00:56,01/01/2024 01:19,1,2.4,1,N,48,249,1,21.2,1,0.5,5.24,0,1,31.44,2.5,0
1,01/01/2024 00:38,01/01/2024 00:47,1,0.7,1,N,234,186,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
1,01/01/2024 00:56,01/01/2024 01:16,2,3.7,1,N,249,52,1,21.2,3.5,0.5,5.2,0,1,31.4,2.5,0
2,01/01/2024 00:08,01/01/2024 00:20,4,2.33,1,N,239,41,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,01/01/2024 00:28,01/01/2024 00:40,1,3.03,1,N,75,48,1,16.3,1,0.5,6.39,0,1,27.69,2.5,0
2,01/01/2024 00:42,01/01/2024 00:58,2,2.29,1,N,48,68,1,16.3,1,0.5,2.1,0,1,23.4,2.5,0
2,01/01/2024 00:18,01/01/2024 00:24,3,0.82,1,N,237,229,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,01/01/2024 00:01,01/01/2024 00:24,3,6.69,1,N,163,261,1,31.7,1,0.5,7.34,0,1,44.04,2.5,0
2,01/01/2024 00:24,01/01/2024 01:23,1,4.85,1,N,113,239,1,49.2,1,0.5,10.84,0,1,65.04,2.5,0
2,01/01/2024 00:17,01/01/2024 00:42,2,20.01,2,N,132,151,1,70,0,0.5,23.53,6.94,1,103.72,0,1.75
2,01/01/2024 00:15,01/01/2024 00:27,2,4.52,1,N,232,237,1,20.5,1,0.5,10,0,1,35.5,2.5,0
2,01/01/2024 00:13,01/01/2024 00:25,1,2.24,1,N,236,142,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,01/01/2024 00:40,01/01/2024 00:48,1,0.99,1,N,163,162,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,01/01/2024 00:59,01/01/2024 01:14,1,7.46,1,N,166,220,1,30.3,1,0.5,7,3.18,1,42.98,0,0
2,01/01/2024 00:19,01/01/2024 00:35,1,6.29,1,N,107,13,1,27.5,1,0.5,6.5,0,1,39,2.5,0
2,01/01/2024 00:50,01/01/2024 01:49,1,9.58,1,N,90,243,1,63.2,1,0.5,17.05,0,1,85.25,2.5,0
1,01/01/2024 00:34,01/01/2024 00:41,2,0.8,1,N,229,137,1,7.9,3.5,0.5,1.75,0,1,14.65,2.5,0
2,01/01/2024 00:45,01/01/2024 00:58,2,1.77,1,N,164,249,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,01/01/2024 00:59,01/01/2024 01:36,1,2.13,1,N,249,50,1,31,1,0.5,7.2,0,1,43.2,2.5,0
1,01/01/2024 00:22,01/01/2024 00:38,1,4.1,1,N,163,260,2,18.4,3.5,0.5,0,0,1,23.4,2.5,0
1,01/01/2024 00:54,01/01/2024 01:12,1,4,1,N,140,24,1,19.1,3.5,0.5,10,0,1,34.1,2.5,0
2,01/01/2024 00:25,01/01/2024 00:30,1,1.53,1,N,143,238,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,01/01/2024 00:33,01/01/2024 00:45,1,2.43,1,N,238,262,1,14.9,1,0.5,3,0,1,22.9,2.5,0
1,01/01/2024 00:24,01/01/2024 00:32,2,1.4,1,N,142,236,2,10,3.5,0.5,0,0,1,15,2.5,0
1,01/01/2024 00:32,01/01/2024 00:38,2,0.7,1,N,236,262,1,6.5,3.5,0.5,0,0,1,11.5,2.5,0
2,01/01/2024 00:41,01/01/2024 00:45,1,0.6,1,N,79,114,1,6.5,1,0.5,3,0,1,14.5,2.5,0
2,01/01/2024 00:46,01/01/2024 01:04,1,1.57,1,N,114,158,2,16.3,1,0.5,0,0,1,21.3,2.5,0
1,01/01/2024 00:40,01/01/2024 00:49,1,2.5,1,N,138,83,2,13.5,6.75,0.5,0,0,1,21.75,0,1.75
2,31/12/2023 23:41,31/12/2023 23:48,1,0.4,1,N,246,246,2,7.2,1,0.5,0,0,1,12.2,2.5,0
2,01/01/2024 00:18,01/01/2024 00:33,1,2.11,1,N,249,68,1,14.9,1,0.5,4.98,0,1,24.88,2.5,0
2,01/01/2024 00:35,01/01/2024 00:41,1,1.28,1,N,114,231,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,01/01/2024 00:43,01/01/2024 00:49,1,1.83,1,N,231,113,1,10,1,0.5,3,0,1,18,2.5,0
2,01/01/2024 00:50,01/01/2024 01:18,1,5.85,1,N,113,74,1,30.3,1,0.5,8.82,0,1,44.12,2.5,0
1,01/01/2024 00:23,01/01/2024 00:40,1,1.3,1,N,161,229,1,13.5,3.5,0.5,3.7,0,1,22.2,2.5,0
1,01/01/2024 00:43,01/01/2024 00:53,1,1.9,1,N,229,263,1,11.4,3.5,0.5,3.3,0,1,19.7,2.5,0
2,01/01/2024 00:20,01/01/2024 00:26,2,0.99,1,N,114,113,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,01/01/2024 00:01,01/01/2024 00:26,1,4.62,1,N,143,79,1,25.4,1,0.5,2,0,1,32.4,2.5,0
2,01/01/2024 00:29,01/01/2024 00:39,4,0.92,1,N,79,144,1,10.7,1,0.5,1,0,1,16.7,2.5,0
2,01/01/2024 00:42,01/01/2024 01:16,1,4.43,1,N,144,142,1,31,1,0.5,7.2,0,1,43.2,2.5,0
1,01/01/2024 00:38,01/01/2024 00:45,1,1.6,1,N,75,151,2,10,1,0.5,0,0,1,12.5,0,0
1,01/01/2024 00:50,01/01/2024 01:00,1,1.9,1,N,238,166,2,12.1,3.5,0.5,0,0,1,17.1,2.5,0
2,01/01/2024 00:23,01/01/2024 00:33,6,1.86,1,N,148,231,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,01/01/2024 00:16,01/01/2024 00:28,1,3,1,N,236,166,1,14.9,1,0.5,4.97,0,1,24.87,2.5,0
2,01/01/2024 00:32,01/01/2024 00:44,2,2.6,1,N,166,143,1,15.6,1,0.5,5.15,0,1,25.75,2.5,0
2,01/01/2024 00:30,01/01/2024 00:38,1,1.08,1,N,239,142,1,9.3,1,0.5,3.58,0,1,17.88,2.5,0
2,01/01/2024 00:42,01/01/2024 01:32,1,17.33,1,N,142,14,1,73.7,1,0.5,80,6.94,1,165.64,2.5,0
1,01/01/2024 00:22,01/01/2024 00:28,0,0.8,1,N,148,107,1,6.5,3.5,0.5,2.3,0,1,13.8,2.5,0
1,01/01/2024 00:29,01/01/2024 00:41,0,1.7,1,N,107,249,1,11.4,3.5,0.5,4.9,0,1,21.3,2.5,0
1,01/01/2024 00:42,01/01/2024 00:49,0,0.8,1,N,249,249,1,7.2,3.5,0.5,5,0,1,17.2,2.5,0
2,01/01/2024 00:17,01/01/2024 00:23,5,0.94,1,N,144,231,1,7.9,1,0.5,0,0,1,12.9,2.5,0
2,01/01/2024 00:27,01/01/2024 00:37,5,1.33,1,N,125,148,1,10,1,0.5,3,0,1,18,2.5,0
2,01/01/2024 00:41,01/01/2024 00:57,5,3,1,N,148,170,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,01/01/2024 00:24,01/01/2024 00:33,1,1.06,1,N,114,148,1,10,1,0.5,1.11,0,1,16.11,2.5,0
2,01/01/2024 00:39,01/01/2024 00:48,1,1.74,1,N,114,170,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,01/01/2024 00:02,01/01/2024 00:26,1,4.19,1,N,107,217,1,26.1,1,0.5,6.22,0,1,37.32,2.5,0
2,01/01/2024 00:14,01/01/2024 00:22,2,2.41,1,N,236,74,2,12.1,1,0.5,0,0,1,17.1,2.5,0
2,01/01/2024 00:09,01/01/2024 00:43,1,3.87,1,N,249,143,1,31,1,0.5,7.2,0,1,43.2,2.5,0
2,01/01/2024 00:54,01/01/2024 01:18,1,2.84,1,N,143,246,1,23.3,1,0.5,4.24,0,1,32.54,2.5,0
2,01/01/2024 00:04,01/01/2024 00:21,2,1.46,1,N,234,68,1,15.6,1,0.5,6.18,0,1,26.78,2.5,0
2,01/01/2024 00:41,01/01/2024 00:58,2,2.41,1,N,68,232,1,17,1,0.5,5.5,0,1,27.5,2.5,0
2,01/01/2024 00:21,01/01/2024 00:40,1,3.94,1,N,43,79,1,21.2,1,0.5,5.24,0,1,31.44,2.5,0
2,01/01/2024 00:11,01/01/2024 00:26,2,2.4,1,N,234,246,1,15.6,1,0.5,4.12,0,1,24.72,2.5,0
2,01/01/2024 00:39,01/01/2024 01:11,1,1.32,1,N,246,50,2,26.1,1,0.5,0,0,1,31.1,2.5,0
1,01/01/2024 00:16,01/01/2024 00:29,3,2.8,1,N,236,233,1,15.6,3.5,0.5,3,0,1,23.6,2.5,0
1,01/01/2024 00:32,01/01/2024 00:43,1,2.2,1,N,229,263,1,12.8,3.5,0.5,3.55,0,1,21.35,2.5,0
1,01/01/2024 00:45,01/01/2024 00:53,2,2.2,1,N,236,74,1,11.4,3.5,0.5,4.05,0,1,20.45,2.5,0
2,01/01/2024 00:15,01/01/2024 00:28,1,1.97,1,N,164,141,2,13.5,1,0.5,0,0,1,18.5,2.5,0
2,01/01/2024 00:36,01/01/2024 01:05,1,1.54,1,N,229,100,1,24,1,0.5,7.25,0,1,36.25,2.5,0
2,01/01/2024 00:28,01/01/2024 00:36,1,1.35,1,N,162,170,1,10,1,0.5,3,0,1,18,2.5,0
2,01/01/2024 00:48,01/01/2024 01:17,2,3.58,1,N,237,79,1,26.1,1,0.5,6.22,0,1,37.32,2.5,0
2,01/01/2024 00:37,01/01/2024 00:41,2,0.95,1,N,140,263,1,6.5,1,0.5,1.72,0,1,13.22,2.5,0
2,01/01/2024 00:42,01/01/2024 00:50,1,1.57,1,N,263,239,1,10,1,0.5,1,0,1,16,2.5,0
2,01/01/2024 00:52,01/01/2024 01:21,1,2.82,1,N,142,170,1,26.1,1,0.5,2,0,1,33.1,2.5,0
2,01/01/2024 00:20,01/01/2024 00:44,1,2.82,1,N,246,162,1,21.9,1,0.5,5.38,0,1,32.28,2.5,0
2,01/01/2024 00:47,01/01/2024 00:55,1,1.83,1,N,162,263,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
1,01/01/2024 00:41,01/01/2024 01:09,1,3.2,1,N,164,236,2,24,3.5,0.5,0,0,1,29,2.5,0
2,01/01/2024 00:02,01/01/2024 00:19,2,4.28,1,N,234,65,1,21.2,1,0.5,3,0,1,29.2,2.5,0
1,01/01/2024 00:37,01/01/2024 00:47,1,1.4,1,N,79,158,1,9.3,3.5,0.5,2.85,0,1,17.15,2.5,0
1,01/01/2024 00:49,01/01/2024 00:58,1,1.1,1,N,249,125,1,8.6,3.5,0.5,10,0,1,23.6,2.5,0
2,01/01/2024 00:34,01/01/2024 00:54,1,0.99,1,N,162,107,1,17,1,0.5,4,0,1,26,2.5,0
2,01/01/2024 00:58,01/01/2024 01:13,1,1.03,1,N,164,114,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,01/01/2024 00:08,01/01/2024 00:58,2,7.52,1,N,79,166,1,49.9,1,0.5,2,0,1,56.9,2.5,0
2,01/01/2024 00:33,01/01/2024 00:46,2,2.14,1,N,161,262,1,14.9,1,0.5,4.97,0,1,24.87,2.5,0
2,01/01/2024 00:47,01/01/2024 00:56,1,1.71,1,N,262,237,1,10.7,1,0.5,3.92,0,1,19.62,2.5,0
2,01/01/2024 00:58,01/01/2024 01:14,1,1.1,1,N,162,164,1,14.9,1,0.5,4.97,0,1,24.87,2.5,0
2,01/01/2024 00:38,01/01/2024 00:44,1,1.55,1,N,263,229,2,8.6,1,0.5,0,0,1,13.6,2.5,0
2,01/01/2024 00:19,01/01/2024 00:53,3,3.43,1,N,246,239,2,31.7,1,0.5,0,0,1,36.7,2.5,0
1,01/01/2024 00:06,01/01/2024 00:18,1,2.6,1,N,238,237,1,14.9,3.5,0.5,3.98,0,1,23.88,2.5,0
